antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'State_GO'}),"frozenset({'On_time_delivery', 'Speed_Slow', 'Positive_review'})",0.020562701695377484,0.44927957820099085,0.013281214490250444,0.6458885941644562,1.4376095097638955,1.0,0.004042812545878448,1.5552179701739808,0.31079153086187433,0.02908967824147818,0.35700331453337636,0.33772486483408454
"frozenset({'On_time_delivery', 'State_RS'})","frozenset({'Speed_Slow', 'Positive_review'})",0.05218853688468706,0.47324212535793825,0.03515294759329121,0.6735760320501655,1.4233222191298038,1.0,0.010455133478660755,1.6137230300534027,0.3137948980379638,0.07170007231194259,0.3803149726586555,0.37392856809100794
frozenset({'State_GO'}),"frozenset({'Speed_Slow', 'Positive_review'})",0.020562701695377484,0.47324212535793825,0.013772101268124176,0.669761273209549,1.4152613161877186,1.0,0.004040964614702455,1.5950820782333919,0.2995768165959277,0.028689921599818202,0.3730730138304014,0.3494314347376622
frozenset({'State_RS'}),"frozenset({'On_time_delivery', 'Speed_Slow', 'Positive_review'})",0.05601563565292487,0.44927957820099085,0.03515294759329121,0.627555988315482,1.3968050602886226,1.0,0.009986266434484744,1.4786663351309344,0.3009377026443968,0.07477087281024014,0.3237149069797068,0.3528994558253856
frozenset({'State_BA'}),"frozenset({'Speed_Slow', 'Positive_review'})",0.03335302940775419,0.47324212535793825,0.02198081905367938,0.6590351594439903,1.3925961450399769,1.0,0.006196760529627969,1.5449037906168868,0.2916439341300464,0.0453573438379291,0.3527105014088315,0.3527412298113169
frozenset({'State_ES'}),"frozenset({'Speed_Slow', 'Positive_review'})",0.0200445434298441,0.47324212535793825,0.013081223580746329,0.6526077097505668,1.379014408865155,1.0,0.0035953012461774105,1.5163199916263004,0.28046623286373107,0.027240889730241365,0.34050859612589485,0.3401247119797226
frozenset({'State_BA'}),"frozenset({'On_time_delivery', 'Speed_Slow', 'Positive_review'})",0.03335302940775419,0.44927957820099085,0.020571792191264034,0.6167893158898883,1.3728407562160767,1.0,0.005586957207222987,1.4371217834854657,0.28095406631082215,0.044521828090263435,0.3041647468632129,0.3312888570020633
frozenset({'State_RS'}),"frozenset({'Speed_Slow', 'Positive_review'})",0.05601563565292487,0.47324212535793825,0.03632562156265624,0.6484907497565725,1.370314929733029,1.0,0.009816663092990178,1.4985604910177215,0.2862767190213432,0.07369294605809129,0.33269293699257513,0.3626249057951306
frozenset({'State_ES'}),"frozenset({'On_time_delivery', 'Speed_Slow', 'Positive_review'})",0.0200445434298441,0.44927957820099085,0.012144902504431617,0.6058956916099772,1.3485938845386873,1.0,0.0031392984870398186,1.3973976180285557,0.26377415623298867,0.026564861210530505,0.28438406714132164,0.31646382014891755
"frozenset({'On_time_delivery', 'State_SC'})","frozenset({'Speed_Slow', 'Positive_review'})",0.03357120130903141,0.47324212535793825,0.020771783100768146,0.6187381532629298,1.3074452169593844,1.0,0.004884476442462923,1.381617067509328,0.2433180780142112,0.04273664129276002,0.2762104467899181,0.33131532992100177
"frozenset({'Speed_Fast', 'State_SP'})","frozenset({'On_time_delivery', 'Positive_review'})",0.07597836461979,0.7413935730194082,0.06448797781919004,0.8487676477626227,1.1448273611354918,1.0,0.008158106601552535,1.7099940796707176,0.1369078899507353,0.08565460450851836,0.41520265368838966,0.46787487921684356
"frozenset({'State_MG', 'Speed_Normal'})","frozenset({'On_time_delivery', 'Positive_review'})",0.030698604608881415,0.7413935730194082,0.025489750465887914,0.8303227716908498,1.1199487045851604,1.0,0.0027300023081992496,1.5241080347529807,0.11049397368921413,0.03414099598197978,0.34387853275632485,0.43235181707756926
"frozenset({'State_PR', 'Speed_Normal'})","frozenset({'On_time_delivery', 'Positive_review'})",0.013017590109540475,0.7413935730194082,0.010799509113222127,0.8296089385474861,1.1189858784030335,1.0,0.0011483514698078044,1.5177229649024897,0.10773613780807105,0.014523049840466498,0.3411182257071219,0.42208771902545045
"frozenset({'Speed_Fast', 'State_SP'})",frozenset({'Positive_review'}),0.07597836461979,0.7680469069587746,0.06496068360529067,0.854989231873654,1.113199238389155,1.0,0.006605735663274964,1.5995577158734013,0.1100495989739173,0.08338292435327475,0.3748271849922132,0.46978414475122887
"frozenset({'On_time_delivery', 'State_SP', 'Speed_Fast'})",frozenset({'Positive_review'}),0.07545111585837007,0.7680469069587746,0.06448797781919004,0.854698795180723,1.1128210887080618,1.0,0.006537981657580752,1.596360424744753,0.10965667176168734,0.08278195927417002,0.37357504953187926,0.4693311940372362
"frozenset({'State_SP', 'Speed_Normal'})","frozenset({'On_time_delivery', 'Positive_review'})",0.16335621108131448,0.7413935730194082,0.13425753374846597,0.8218697829716193,1.1085472182129428,1.0,0.013146288739977571,1.4517830343146616,0.11703719653501085,0.1742490384388494,0.31119184040329645,0.5014789281718084
"frozenset({'State_RJ', 'Speed_Normal'})","frozenset({'On_time_delivery', 'Positive_review'})",0.026280623608017816,0.7413935730194082,0.021226307895095678,0.8076790038049119,1.0894065354728513,1.0,0.0017420224571691387,1.3446603964044803,0.08428406581888649,0.028436422978091166,0.2563178013765231,0.4181546434598943
"frozenset({'On_time_delivery', 'State_SP', 'Speed_Normal'})",frozenset({'Positive_review'}),0.16128357801918095,0.7680469069587746,0.13425753374846597,0.832431518430842,1.0838290095158514,1.0,0.010384180507589824,1.3842286500966758,0.09221857715216668,0.16886190574192217,0.27757599878447897,0.5036176695232717
"frozenset({'State_SP', 'Speed_Normal'})",frozenset({'Positive_review'}),0.16335621108131448,0.7680469069587746,0.13588473251215855,0.8318308291597107,1.0830469097955233,1.0,0.01041949985865026,1.3792842759599016,0.09165066448133008,0.17081281210362126,0.274986297292443,0.5043766343836168
"frozenset({'State_MG', 'Speed_Normal'})",frozenset({'Positive_review'}),0.030698604608881415,0.7680469069587746,0.025526112449434115,0.8315072549600236,1.0826256149543418,1.0,0.0019481441316323601,1.376635492443265,0.07873676523444863,0.03301276775847069,0.27359129886649153,0.43237117532647706
"frozenset({'On_time_delivery', 'State_PR', 'Speed_Normal'})",frozenset({'Positive_review'}),0.012990318621880824,0.7680469069587746,0.010799509113222127,0.8313505948215536,1.082421642856999,1.0,0.0008223350752775884,1.3753567218087601,0.07714777174188095,0.01402100790747079,0.2729159030939411,0.42270579842274286
"frozenset({'On_time_delivery', 'State_MG', 'Speed_Normal'})",frozenset({'Positive_review'}),0.030662242625335213,0.7680469069587746,0.025489750465887914,0.8313074414467833,1.0823654569985843,1.0,0.0019397098570797036,1.3750048907347154,0.07850477247651833,0.03296574102377201,0.2727298595529624,0.4322475968492778
"frozenset({'State_PR', 'Speed_Normal'})",frozenset({'Positive_review'}),0.013017590109540475,0.7680469069587746,0.010817690104995227,0.8310055865921788,1.081972440827476,1.0,0.0008195702853055296,1.3725488811365074,0.07676128836215762,0.014044446542587716,0.27142849792571827,0.422545130168345
"frozenset({'On_time_delivery', 'State_SP'})",frozenset({'Positive_review'}),0.3980364528885051,0.7680469069587746,0.32467615108404163,0.8156945142282921,1.0620373662569478,1.0,0.0189654845861833,1.2585251712395402,0.09703834081561566,0.385872794649899,0.20541915024624813,0.6192120501641288
"frozenset({'State_RJ', 'Speed_Normal'})",frozenset({'Positive_review'}),0.026280623608017816,0.7680469069587746,0.021371755829280487,0.813213420961605,1.05880697336791,1.0,0.001187004154194652,1.241808133300338,0.05703983004643061,0.027649390208046666,0.19472262003767646,0.4205197642511158
"frozenset({'On_time_delivery', 'State_RJ', 'Speed_Normal'})",frozenset({'Positive_review'}),0.026107904186173356,0.7680469069587746,0.021226307895095678,0.8130222841225627,1.0585581124750265,1.0,0.001174212837729189,1.240538702447671,0.05680172483077583,0.02746218803660057,0.19389858774504265,0.4203295089492786
"frozenset({'On_time_delivery', 'State_PE'})",frozenset({'Positive_review'}),0.014235716558338257,0.7680469069587746,0.011554020271805828,0.8116219667943807,1.0567348939769183,1.0,0.0006203222008323173,1.2313170972968106,0.0544641989783508,0.014991036044536707,0.18786151658629271,0.41333267261117085
"frozenset({'On_time_delivery', 'State_RS'})",frozenset({'Positive_review'}),0.05218853688468706,0.7680469069587746,0.04221626289714104,0.8089183069151715,1.0532147185101426,1.0,0.0021330185641532176,1.2138949016861207,0.0533080618152568,0.05426121094571542,0.17620545352733344,0.4319420210498167
"frozenset({'On_time_delivery', 'State_PE', 'Speed_Slow'})",frozenset({'Positive_review'}),0.013117585564292532,0.7680469069587746,0.01057224671605836,0.8059598059598059,1.0493627389909745,1.0,0.0004973256966364081,1.1953868330660287,0.04766594418082013,0.013719638075239769,0.1634507154181079,0.4098624557382502
"frozenset({'On_time_delivery', 'State_PR'})",frozenset({'Positive_review'}),0.04891595836552884,0.7680469069587746,0.0394072996681969,0.8056123397138079,1.04891033661444,1.0,0.0018375491446282755,1.19325008953617,0.0490279113183554,0.050681007774595194,0.16195271320808236,0.4284603970344063
"frozenset({'On_time_delivery', 'State_ES'})",frozenset({'Positive_review'}),0.017653743011681287,0.7680469069587746,0.014172083087132402,0.8027806385169928,1.0452234508641574,1.0,0.0006131803707655065,1.1761172498330539,0.044044325057170076,0.018368837779244033,0.1497446363090526,0.41061637235416565
"frozenset({'On_time_delivery', 'State_MG'})",frozenset({'Positive_review'}),0.11104040725421571,0.7680469069587746,0.08908685968819599,0.8022922636103152,1.0445875848743946,1.0,0.0038026183491529364,1.173212021324459,0.04801612054986639,0.11276811193961152,0.14763914635729444,0.4591418472237328
"frozenset({'On_time_delivery', 'Speed_Slow', 'State_RS'})",frozenset({'Positive_review'}),0.043907095132039456,0.7680469069587746,0.03515294759329121,0.8006211180124222,1.0424117469369563,1.0,0.0014302389835836385,1.1633784417332478,0.04255462514634891,0.045253475635444455,0.14043447589577127,0.4231951948759693
"frozenset({'On_time_delivery', 'State_DF'})",frozenset({'Positive_review'}),0.019871824007999635,0.7680469069587746,0.01590836780146357,0.8005489478499542,1.0423177811103719,1.0,0.0006458748364903278,1.1629574802479783,0.04142283960022936,0.020606417427141595,0.14012333470113697,0.4106308516782941
"frozenset({'On_time_delivery', 'State_ES', 'Speed_Slow'})",frozenset({'Positive_review'}),0.01517203763465297,0.7680469069587746,0.012144902504431617,0.8004793289394847,1.0422271370236127,1.0,0.0004920659268742803,1.1625516885459612,0.04114043595352495,0.015750630732592957,0.1398231925061926,0.4081460191431318
"frozenset({'On_time_delivery', 'State_SC'})",frozenset({'Positive_review'}),0.03357120130903141,0.7680469069587746,0.026844234352983956,0.7996209044137558,1.0411094650195316,1.0,0.0010599770246920194,1.1575713143260071,0.040857855417009675,0.034647831137288955,0.13612233853406489,0.41728609992433224
frozenset({'State_SP'}),"frozenset({'On_time_delivery', 'Positive_review'})",0.4220262715331121,0.7413935730194082,0.32467615108404163,0.7693268712977922,1.0376767472701747,1.0,0.011788585724048672,1.121094721502846,0.06282076472282777,0.38709817267465807,0.10801471024724514,0.6036268600024157
frozenset({'State_PR'}),"frozenset({'On_time_delivery', 'Positive_review'})",0.051343120767237856,0.7413935730194082,0.0394072996681969,0.767528328611898,1.0352508526423463,1.0,0.0013418399126074454,1.1124212487329646,0.03589342232074236,0.05231084831664052,0.10105996164763215,0.41034066908175
"frozenset({'On_time_delivery', 'State_DF', 'Speed_Slow'})",frozenset({'Positive_review'}),0.014644788873233035,0.7680469069587746,0.011635834734784783,0.7945375543140907,1.034490923816373,1.0,0.00038794993763387187,1.1289318214181696,0.03383649146862369,0.015090780476302757,0.1142069157517456,0.40484372774232863
frozenset({'State_SP'}),frozenset({'Positive_review'}),0.4220262715331121,0.7680469069587746,0.33513022135357484,0.7940980075390415,1.0339186322400815,1.0,0.010994248847224108,1.1265218479379524,0.056760193992655764,0.39199132357944877,0.11231193444631811,0.615219416485969
"frozenset({'On_time_delivery', 'State_PR', 'Speed_Slow'})",frozenset({'Positive_review'}),0.03375301122676242,0.7680469069587746,0.026762419890005,0.7928898464853218,1.0323456019436592,1.0,0.0008385240167453276,1.119950369911664,0.03242664165796758,0.0345304839428558,0.10710329058699716,0.41386730958881246
"frozenset({'On_time_delivery', 'State_GO'})",frozenset({'Positive_review'}),0.018971864915231125,0.7680469069587746,0.01501749920458161,0.7915668423574509,1.030623045527008,1.0,0.00044621703719864916,1.1128416210966376,0.030287753902647,0.019452687108473456,0.10139953337244793,0.4055598417778567
"frozenset({'On_time_delivery', 'State_MG', 'Speed_Slow'})",frozenset({'Positive_review'}),0.07623289850461343,0.7680469069587746,0.060115449297759194,0.7885761984259481,1.0267292157304075,1.0,0.001565007392788656,1.0971001907747977,0.028181740048098067,0.07666179777885976,0.08850621993441025,0.4334233712602228
frozenset({'State_PR'}),frozenset({'Positive_review'}),0.051343120767237856,0.7680469069587746,0.04044361619926367,0.787712464589235,1.0256046309831908,1.0,0.001009691100375805,1.0926364215986992,0.026316576253420515,0.051920922416207625,0.08478247637320886,0.4201851035086217
frozenset({'State_MG'}),"frozenset({'On_time_delivery', 'Positive_review'})",0.11731284941593564,0.7413935730194082,0.08908685968819599,0.7593955831073227,1.024281313924262,1.0,0.002111867098627665,1.0748199485296412,0.026856296895689188,0.11575441166048521,0.06961161135127358,0.4397784713236382
"frozenset({'On_time_delivery', 'Speed_Slow', 'State_GO'})",frozenset({'Positive_review'}),0.016971955820189993,0.7680469069587746,0.013281214490250444,0.7825388323513658,1.0188685420920118,1.0,0.00024595631751254607,1.066641440167408,0.0188388454740107,0.017209494080923496,0.062477827747765675,0.3999155121171664
"frozenset({'On_time_delivery', 'State_SC', 'Speed_Slow'})",frozenset({'Positive_review'}),0.02658970046816054,0.7680469069587746,0.020771783100768146,0.7811965811965811,1.0171209259729657,1.0,0.000349645899237163,1.0600981205399747,0.01729253736955286,0.02684161684032468,0.056691092433371136,0.40412076097905014
frozenset({'State_RS'}),"frozenset({'On_time_delivery', 'Positive_review'})",0.05601563565292487,0.7413935730194082,0.04221626289714104,0.75365141187926,1.016533511087681,1.0,0.0006866306354657223,1.049758104778924,0.017229734681213908,0.055901294011435454,0.04739959096519944,0.405296591332668
"frozenset({'On_time_delivery', 'State_SP', 'Speed_Slow'})",frozenset({'Positive_review'}),0.161201763556202,0.7680469069587746,0.12584882505340667,0.7806913663790672,1.0164631343551147,1.0,0.0020383091577659967,1.0576560038313314,0.01930916002295024,0.15664531897078457,0.05451300198029805,0.4722735081134882
"frozenset({'On_time_delivery', 'State_RJ'})",frozenset({'Positive_review'}),0.11136766510613154,0.7680469069587746,0.08674151174946593,0.7788751938617255,1.0140984708158354,1.0,0.0012059210294809442,1.0489691188069588,0.015644791147723113,0.10942911534668226,0.046683089071920134,0.4459064863720918
frozenset({'State_MG'}),frozenset({'Positive_review'}),0.11731284941593564,0.7680469069587746,0.0913685741557202,0.7788454087562959,1.0140596904950505,1.0,0.0012668030152903353,1.0488278436219385,0.015707440969695084,0.11507504894496409,0.04655467903418754,0.4489038202630561
frozenset({'State_RS'}),frozenset({'Positive_review'}),0.05601563565292487,0.7680469069587746,0.04342529885005227,0.7752353132099968,1.0093593323351644,1.0,0.0004026631454936702,1.0319819200866651,0.009822776554252706,0.055628013135524144,0.030990775578683852,0.41588760890648147
"frozenset({'State_PR', 'Speed_Slow'})",frozenset({'Positive_review'}),0.03615290214081178,0.7680469069587746,0.027780555429298668,0.7684184058335429,1.0004836929507852,1.0,1.3430762464919366e-05,1.001604181351741,0.0005015931532064088,0.03578035358857277,0.0016016120755167357,0.4022943974391353
frozenset({'State_DF'}),"frozenset({'On_time_delivery', 'Positive_review'})",0.021489932275805645,0.7413935730194082,0.01590836780146357,0.7402707275803722,0.9984854934276498,1.0,-2.412987244108239e-05,0.9956768621858612,-0.0015477165226253687,0.021297051271129713,-0.004341908482886767,0.3808640566062534
"frozenset({'State_PR', 'Speed_Slow'})","frozenset({'On_time_delivery', 'Positive_review'})",0.03615290214081178,0.7413935730194082,0.026762419890005,0.7402564747296958,0.9984662690221585,1.0,-4.1109403192459565e-05,0.9956222266232465,-0.0015911680938244421,0.035645961980869355,-0.004397022544987879,0.3881769640222777
frozenset({'State_DF'}),frozenset({'Positive_review'}),0.021489932275805645,0.7680469069587746,0.01646288805054316,0.7660744500846024,0.9974318536325046,1.0,-4.238796464290859e-05,0.991568014375148,-0.0026243997005650417,0.021295359939794457,-0.008503688604927024,0.3937545965344481
"frozenset({'State_RS', 'Speed_Slow'})","frozenset({'On_time_delivery', 'Positive_review'})",0.047697831916731055,0.7413935730194082,0.03515294759329121,0.7369925671812464,0.9940638737664824,1.0,-0.00020991843673319466,0.9832666104109891,-0.00623159540773576,0.04662575207687763,-0.01701816110893533,0.3922036293733273
"frozenset({'On_time_delivery', 'Speed_Slow', 'State_RJ'})",frozenset({'Positive_review'}),0.08055997454661151,0.7680469069587746,0.06144266169719558,0.7626946513202438,0.9930313427603998,1.0,-0.00043117757800700124,0.9774457016316405,-0.007574615740596724,0.07805570953436806,-0.023074732776163273,0.42134661550850455
"frozenset({'On_time_delivery', 'State_BA'})",frozenset({'Positive_review'}),0.028871414935684743,0.7680469069587746,0.02200809054133903,0.7622795969773299,0.9924909404240928,1.0,-0.00016651039953700583,0.9757391039720948,-0.007730576284408328,0.028400825864576974,-0.024864121904249276,0.39546710736911095
"frozenset({'State_RS', 'Speed_Slow'})",frozenset({'Positive_review'}),0.047697831916731055,0.7680469069587746,0.03632562156265624,0.7615780445969126,0.9915775165510702,1.0,-0.00030855070962856196,0.9728680089426937,-0.008840609793604789,0.04660601819454164,-0.027888666096435023,0.40443707115688754
"frozenset({'On_time_delivery', 'State_BA', 'Speed_Slow'})",frozenset({'Positive_review'}),0.027053315758374618,0.7680469069587746,0.020571792191264034,0.7604166666666667,0.9900653980597081,1.0,-0.0002064232999346681,0.9681520405198974,-0.010208019158579178,0.0265604093800615,-0.0328956177823064,0.39360060925090845
frozenset({'State_PE'}),frozenset({'Positive_review'}),0.015817462842598065,0.7680469069587746,0.011999454570246808,0.7586206896551724,0.98772702914601,1.0,-0.0001490988419459837,0.9609485283136477,-0.012467758834214271,0.015546055188495918,-0.04063846349281893,0.3871220126186596
frozenset({'State_PE'}),"frozenset({'On_time_delivery', 'Positive_review'})",0.015817462842598065,0.7413935730194082,0.011554020271805828,0.7304597701149426,0.9852523635186956,1.0,-0.00017294502116967786,0.9594353580943065,-0.014981104906281982,0.015495086923658353,-0.04227970291429082,0.37302198138274073
frozenset({'State_GO'}),"frozenset({'On_time_delivery', 'Positive_review'})",0.020562701695377484,0.7413935730194082,0.01501749920458161,0.7303271441202476,0.9850734760835714,1.0,-0.00022755567628654494,0.9589635046395059,-0.015235123096829567,0.020105395109958988,-0.04279255171021399,0.3752914580784913
"frozenset({'State_MG', 'Speed_Slow'})",frozenset({'Positive_review'}),0.08243261669924094,0.7680469069587746,0.062360801781737196,0.7565063961182179,0.9849742109030117,1.0,-0.0009513145066330497,0.9526044600080759,-0.01635360361482752,0.07912615200064592,-0.04975364065744804,0.4188501988521116
frozenset({'State_SC'}),frozenset({'Positive_review'}),0.037071042225353394,0.7680469069587746,0.028035089314122085,0.7562530652280529,0.9846443731185356,1.0,-0.0004372100047987208,0.951614399821043,-0.01593736944399049,0.03607734871260952,-0.05084580496896239,0.3963774291804434
frozenset({'State_GO'}),frozenset({'Positive_review'}),0.020562701695377484,0.7680469069587746,0.015535657470114995,0.75552608311229,0.9836978396331766,1.0,-0.0002574619657356326,0.948784622891956,-0.016638719826438064,0.02009595258813292,-0.05397998225554738,0.3878767841735271
"frozenset({'State_MG', 'Speed_Slow'})","frozenset({'On_time_delivery', 'Positive_review'})",0.08243261669924094,0.7413935730194082,0.060115449297759194,0.7292677547419497,0.9836445597605132,1.0,-0.0009995629302303882,0.9552110304928743,-0.01779863150634907,0.07871494548397848,-0.04688908322594993,0.40517607485249085
frozenset({'State_ES'}),frozenset({'Positive_review'}),0.0200445434298441,0.7680469069587746,0.015135675651106769,0.7551020408163265,0.9831457349477446,1.0,-0.0002594739315858203,0.9471417965850033,-0.0171930841302039,0.019581554528454996,-0.05580812039504666,0.3874043740991763
frozenset({'State_SC'}),"frozenset({'On_time_delivery', 'Positive_review'})",0.037071042225353394,0.7413935730194082,0.026844234352983956,0.7241294752329573,0.9767139904974615,1.0,-0.0006399980980241506,0.9374195637572029,-0.024160819767423146,0.03571514960934666,-0.06675819308909342,0.3801686404083911
"frozenset({'State_PE', 'Speed_Slow'})",frozenset({'Positive_review'}),0.014690241352665789,0.7680469069587746,0.01101768101449934,0.7499999999999999,0.9765028583602597,1.0,-0.00026511341889350407,0.927812372164901,-0.023839115241903654,0.014276795495506105,-0.07780412290327705,0.38217253133544005
"frozenset({'State_DF', 'Speed_Slow'})",frozenset({'Positive_review'}),0.016253806645152493,0.7680469069587746,0.012181264487977819,0.7494407158836689,0.9757746683092827,1.0,-0.00030242143213753125,0.9257413624056048,-0.024615738604397055,0.015776398978066094,-0.0802153178091005,0.3826503843358029
"frozenset({'State_ES', 'Speed_Slow'})",frozenset({'Positive_review'}),0.01753556656515613,0.7680469069587746,0.013081223580746329,0.7459823742871954,0.971271894370426,1.0,-0.0003869140813915397,0.9131377887275992,-0.029225874973354275,0.016933595358853363,-0.09512497713344871,0.38150708862189664
"frozenset({'State_PE', 'Speed_Slow'})","frozenset({'On_time_delivery', 'Positive_review'})",0.014690241352665789,0.7413935730194082,0.01057224671605836,0.7196782178217821,0.9707100843763887,1.0,-0.00031900380891199294,0.9225341854318679,-0.02971363097388934,0.014181197414949396,-0.08397067099672605,0.3669690916223689
"frozenset({'Speed_Slow', 'State_GO'})",frozenset({'Positive_review'}),0.018490068633243942,0.7680469069587746,0.013772101268124176,0.7448377581120944,0.969781599748144,1.0,-0.0004291387550942917,0.9090416016297734,-0.03077014991297343,0.017821852060982496,-0.10005966526411116,0.38138454322534737
"frozenset({'Speed_Slow', 'State_GO'})","frozenset({'On_time_delivery', 'Positive_review'})",0.018490068633243942,0.7413935730194082,0.013281214490250444,0.7182890855457228,0.9688364071196492,1.0,-0.0004272035591243676,0.9179851177635668,-0.031732035863748,0.01778887130159503,-0.08934227870299374,0.36810146860387527
"frozenset({'State_DF', 'Speed_Slow'})","frozenset({'On_time_delivery', 'Positive_review'})",0.016253806645152493,0.7413935730194082,0.011635834734784783,0.7158836689038032,0.9655919540660258,1.0,-0.0004146330490314241,0.9102131721285397,-0.034956675040635946,0.01559739231097301,-0.09864373601789701,0.36578910691165367
"frozenset({'State_SP', 'Speed_Slow'})",frozenset({'Positive_review'}),0.18245534293895732,0.7680469069587746,0.13412117631016773,0.7350904289771313,0.9570905400659178,1.0,-0.006013085492200948,0.8755934794866346,-0.051987916546507286,0.16428746408925907,-0.14208251137994507,0.45485835584424505
frozenset({'State_ES'}),"frozenset({'On_time_delivery', 'Positive_review'})",0.0200445434298441,0.7413935730194082,0.014172083087132402,0.7070294784580498,0.9536493222872072,1.0,-0.0006888125858624181,0.8827045998331341,-0.04725395912675606,0.01896524457744851,-0.13288182727159165,0.36307247185773855
"frozenset({'State_SC', 'Speed_Slow'})",frozenset({'Positive_review'}),0.030071360392709422,0.7680469069587746,0.021944457070133174,0.7297460701330108,0.9501321644827356,1.0,-0.0011517582675299003,0.8582783353248025,-0.05133455443214313,0.028272606959230756,-0.16512319936581546,0.37915891843593813
"frozenset({'State_ES', 'Speed_Slow'})","frozenset({'On_time_delivery', 'Positive_review'})",0.01753556656515613,0.7413935730194082,0.012144902504431617,0.6925868325557284,0.9341689188578896,1.0,-0.0008558538462291564,0.8412340601105592,-0.06692743152923919,0.016262933657942787,-0.18872980472114384,0.3544840069077304
"frozenset({'State_SC', 'Speed_Slow'})","frozenset({'On_time_delivery', 'Positive_review'})",0.030071360392709422,0.7413935730194082,0.020771783100768146,0.6907496977025392,0.9316909706802338,1.0,-0.001522930226337007,0.8362366182324511,-0.070278023819661,0.027670138047953496,-0.19583378459758763,0.3593834563282489
"frozenset({'State_SP', 'Speed_Slow'})","frozenset({'On_time_delivery', 'Positive_review'})",0.18245534293895732,0.7413935730194082,0.12584882505340667,0.6897513825917991,0.9303444320170048,1.0,-0.00942239356458835,0.8335457838328983,-0.08389672822041755,0.1577052765879887,-0.19969414925439885,0.4297488474934056
frozenset({'State_RJ'}),frozenset({'Positive_review'}),0.12773055770192265,0.7680469069587746,0.09049588655061133,0.7084904988968755,0.9224573297251807,1.0,-0.0076071732164696565,0.7956965113091445,-0.08789951792268243,0.11237794208951853,-0.2567605686176992,0.4131582440394496
frozenset({'State_BA'}),frozenset({'Positive_review'}),0.03335302940775419,0.7680469069587746,0.023480750874960227,0.7040065412919051,0.9166191998344875,1.0,-0.0021359401993704293,0.7836426320149684,-0.0860103096865184,0.0301840490797546,-0.2760918805919418,0.3672892842098484
