antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Speed_Slow', 'Medium', 'Expensive'})",frozenset({'On_time_delivery'}),0.06073360301804463,0.9221853552111268,0.0536157447388755,0.8828019757521329,0.9572934234571776,1.0,-0.0023918945335715466,0.6639586741180871,-0.04534280152581054,0.05769456508979927,-0.5061178338068478,0.470470927252083
"frozenset({'Speed_Slow', 'Expensive'})",frozenset({'On_time_delivery'}),0.2296713785737012,0.9221853552111268,0.2025180673605745,0.8817732040372055,0.9561778432659351,1.0,-0.009281514471243313,0.658181118376592,-0.05615393648726373,0.21332541749655276,-0.5193386319961694,0.5506899437308606
"frozenset({'Speed_Slow', 'Medium'})",frozenset({'Positive_review'}),0.37577382846234264,0.7680469069587746,0.2753874823871642,0.7328543435662964,0.9541791483389604,1.0,-0.013224444279395231,0.8682645120931928,-0.07143385803099117,0.31710840346690117,-0.15172275967979182,0.5457049475882826
"frozenset({'Speed_Slow', 'High'})",frozenset({'Positive_review'}),0.26461524476160175,0.7680469069587746,0.19350938593700287,0.731285856607922,0.9521369723414226,1.0,-0.009727534336284455,0.8631964440471785,-0.06398372431007802,0.2306009034676257,-0.15848484652161568,0.49161790729530896
"frozenset({'Speed_Slow', 'Expensive'})","frozenset({'On_time_delivery', 'Positive_review'})",0.2296713785737012,0.7413935730194082,0.16175628380528156,0.7042944785276073,0.9499603235826408,1.0,-0.008520600175767945,0.8745404065941172,-0.06400398176953047,0.19986970391337555,-0.14345774358726665,0.4612365878175758
"frozenset({'Speed_Slow', 'High', 'Expensive'})","frozenset({'On_time_delivery', 'Positive_review'})",0.1477114676605609,0.7413935730194082,0.10390436798327349,0.7034279032555849,0.948791477097375,1.0,-0.0056079648015305295,0.8719850242804804,-0.05955500024768476,0.13232842456237845,-0.1468086861069103,0.4217876424207348
"frozenset({'Low', 'Speed_Slow'})",frozenset({'On_time_delivery'}),0.13367574201172674,0.9221853552111268,0.1167310576791964,0.8732403944236654,0.9469250292136164,1.0,-0.006542753950998764,0.6138757251182301,-0.06076690004316605,0.12429701187699041,-0.6289942069421363,0.49991065016663583
"frozenset({'Cheap', 'High'})",frozenset({'Positive_review'}),0.04784327985091587,0.7680469069587746,0.03472569428662334,0.7258217746532396,0.9450227168120066,1.0,-0.0020201888216356614,0.8459938521662987,-0.05758067757466167,0.04445375413117349,-0.182041686756168,0.3855173804795746
"frozenset({'Speed_Slow', 'High', 'Medium'})",frozenset({'Positive_review'}),0.07778737330121357,0.7680469069587746,0.05640652697604654,0.7251373144793737,0.9441315470570547,1.0,-0.00333782448839811,0.8438871671572133,-0.06029673650677665,0.07145242454600936,-0.18499254274559113,0.3992894137878765
"frozenset({'Low', 'Cheap', 'Speed_Slow'})",frozenset({'On_time_delivery'}),0.06372437616471978,0.9221853552111268,0.05546111540384528,0.8703281027104138,0.9437669962901973,1.0,-0.0033045710652242904,0.6000887348404862,-0.059831316719887284,0.05960685464173359,-0.6664202174463699,0.465234532896929
"frozenset({'Cheap', 'Speed_Slow', 'Medium'})",frozenset({'Positive_review'}),0.09783191673105768,0.7680469069587746,0.07090586791509478,0.7247723471473705,0.9436563581998424,1.0,-0.004233633132042475,0.8427681253577544,-0.062074325549342446,0.08919280511372084,-0.18656599592622336,0.4085460287027553
"frozenset({'Cheap', 'Speed_Slow'})",frozenset({'Positive_review'}),0.20067269669560475,0.7680469069587746,0.14457524657970092,0.7204530011325028,0.938032553226822,1.0,-0.009550797428434621,0.8297463180821664,-0.07633691930333208,0.17542466357820427,-0.20518763169850443,0.4543452615883963
"frozenset({'Low', 'Speed_Slow', 'Medium'})",frozenset({'Positive_review'}),0.048725057951911274,0.7680469069587746,0.034971137675560204,0.717723880597015,0.9344792278885373,1.0,-0.0024519923757923,0.8217241101790933,-0.06864641892469651,0.0447315178716774,-0.2169534611586994,0.38162821756537063
"frozenset({'Low', 'Speed_Slow'})",frozenset({'Positive_review'}),0.13367574201172674,0.7680469069587746,0.09572292168537794,0.7160829649778987,0.9323427494986772,1.0,-0.0069463185021479135,0.816974906148795,-0.07729003147157562,0.11876297031489669,-0.22402780363717903,0.4203572869131939
"frozenset({'Low', 'Cheap', 'Speed_Slow'})",frozenset({'Positive_review'}),0.06372437616471978,0.7680469069587746,0.04549793191218581,0.7139800285306706,0.9296047182297862,1.0,-0.0034453780990046784,0.8109681706827881,-0.07482797747324732,0.05786528545332623,-0.23309401792928328,0.3866092546398219
"frozenset({'Low', 'Negative_review'})",frozenset({'On_time_delivery'}),0.07019680923594382,0.9221853552111268,0.05961547202399891,0.8492618492618493,0.9209231576524199,1.0,-0.00511899743593764,0.516223957955051,-0.08454214246367006,0.06391252229336608,-0.9371437233586757,0.45695385824026963
"frozenset({'Cheap', 'Negative_review'})",frozenset({'On_time_delivery'}),0.08006908776873778,0.9221853552111268,0.064569792282169,0.8064259763851046,0.8744727638843061,1.0,-0.009268747863275334,0.40198908580668385,-0.134978169508348,0.06886088221037324,-1.4876297275416552,0.4382221064339639
"frozenset({'Negative_review', 'Medium'})",frozenset({'On_time_delivery'}),0.12873960274532975,0.9221853552111268,0.09986818780964501,0.7757378901285129,0.8411951954614526,1.0,-0.01885358847779625,0.346980793293458,-0.1780912169757894,0.10500759885682606,-1.8820039014501095,0.4420165127117502
"frozenset({'Negative_review', 'High'})",frozenset({'On_time_delivery'}),0.08337802827144221,0.9221853552111268,0.06213353938457343,0.7452027911033581,0.8080835234395476,1.0,-0.01475645723372987,0.3053983406091337,-0.205781280675141,0.0658592048717504,-2.274412028583539,0.40628960098319367
"frozenset({'Negative_review', 'Expensive'})",frozenset({'On_time_delivery'}),0.07370574064815236,0.9221853552111268,0.05456115631107677,0.7402565367538234,0.8027199006910577,1.0,-0.013409198309638805,0.29958268753475037,-0.20968619672889235,0.05796177728848586,-2.337976597476128,0.3997108007836346
"frozenset({'Negative_review', 'High', 'Expensive'})",frozenset({'On_time_delivery'}),0.04467978728239626,0.9221853552111268,0.03266215172037635,0.7310274669379451,0.7927120755139104,1.0,-0.008540893785397831,0.2893033125093131,-0.21489927134336917,0.034962585265698135,-2.45657984807142,0.38322283692404674
"frozenset({'Cheap', 'Negative_review', 'Speed_Slow'})",frozenset({'On_time_delivery'}),0.05609745011590382,0.9221853552111268,0.040979955456570155,0.730513693080538,0.7921549490593385,1.0,-0.010752291505003078,0.2887517576621388,-0.21751076671111574,0.04372114675873841,-2.463182382321894,0.3874757829097303
"frozenset({'Negative_review', 'Speed_Slow', 'Medium'})",frozenset({'On_time_delivery'}),0.1003863460751784,0.9221853552111268,0.07182400799963638,0.7154758670651091,0.7758482207747778,1.0,-0.02075081021404912,0.2734904908986401,-0.24308429448711488,0.07554476177727634,-2.6564342574185362,0.39668021752880867
"frozenset({'High', 'Negative_review', 'Speed_Slow'})",frozenset({'On_time_delivery'}),0.07110585882459888,0.9221853552111268,0.05010681332666697,0.7046791102019944,0.7641404260216905,1.0,-0.015465968351087989,0.2634918404928859,-0.24941130249475799,0.05312515059515205,-2.795183934839908,0.3795069857284308
